NPA,NXX,THOUSANDS,"COMPANY TYPE",OCN,COMPANY,LATA,RATECENTER,CLLI,STATE
201,714,8,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,714,9,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,716,,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJ02XMY,NJ,
201,716,0,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJ02XMY,NJ,
201,716,1,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJ02XMY,NJ,
201,716,2,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJ02XMY,NJ,
201,716,3,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJ02XMY,NJ,
201,716,4,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJ02XMY,NJ,
201,716,5,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJ02XMY,NJ,
201,716,6,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJ02XMY,NJ,
201,716,7,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJ02XMY,NJ,
201,716,8,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJ02XMY,NJ,
201,716,9,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,JERSEYCITY,RCPKNJ02GT1,NJ,
201,721,,IPES,318J,"COMCAST IP PHONE, LLC",224,JERSEYCITY,NBWKNJNBX3Z,NJ,
201,721,0,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJ10DS6,NJ,
201,721,1,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJ10DS6,NJ,
201,721,2,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJ10DS6,NJ,
201,721,3,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJ10DS6,NJ,
201,721,4,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJ10DS6,NJ,
201,721,5,IPES,318J,"COMCAST IP PHONE, LLC",224,JERSEYCITY,NBWKNJNBX3Z,NJ,
201,721,6,IPES,318J,"COMCAST IP PHONE, LLC",224,JERSEYCITY,NBWKNJNBX3Z,NJ,
201,721,7,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJ10DS6,NJ,
201,721,8,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJ10DS6,NJ,
201,721,9,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJ10DS6,NJ,
201,725,,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,736,,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,737,,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,737,0,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,737,1,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,737,2,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,737,3,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,737,4,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,737,5,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,737,6,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,737,7,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,737,8,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,737,9,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,743,,CLEC,7134,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC - NJ",224,JERSEYCITY,NWRKNJ41DS0,NJ,
201,743,0,CLEC,5982,"MANHATTAN TELECOMM OF NJ DBA METTEL - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,743,1,CLEC,5982,"MANHATTAN TELECOMM OF NJ DBA METTEL - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,743,2,CLEC,5982,"MANHATTAN TELECOMM OF NJ DBA METTEL - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,743,3,CLEC,7134,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC - NJ",224,JERSEYCITY,NWRKNJ41DS0,NJ,
201,743,4,CLEC,7134,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC - NJ",224,JERSEYCITY,NWRKNJ41DS0,NJ,
201,743,5,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJ10DS6,NJ,
201,743,6,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJ10DS6,NJ,
201,743,7,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJ10DS6,NJ,
201,743,8,CLEC,118F,"BANDWIDTH.COM CLEC, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,743,9,CLEC,118F,"BANDWIDTH.COM CLEC, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,744,,CLEC,637C,"ONVOY, LLC - NJ",224,JERSEYCITY,NWRKNJ0255Z,NJ,
201,744,0,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,JERSEYCITY,RCPKNJ02GT1,NJ,
201,744,1,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,JERSEYCITY,RCPKNJ02GT1,NJ,
201,744,2,CLEC,637C,"ONVOY, LLC - NJ",224,JERSEYCITY,NWRKNJ0255Z,NJ,
201,744,3,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,JERSEYCITY,RCPKNJ02GT1,NJ,
201,744,4,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,JERSEYCITY,RCPKNJ02GT1,NJ,
201,744,5,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,JERSEYCITY,RCPKNJ02GT1,NJ,
201,744,6,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,744,7,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,744,8,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,744,9,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,748,,CLEC,7142,"TELEPORT COMMUNICATIONS AMERICA, LLC - NJ",224,JERSEYCITY,NWRKNJ02DSA,NJ,
201,748,0,CLEC,7142,"TELEPORT COMMUNICATIONS AMERICA, LLC - NJ",224,JERSEYCITY,NWRKNJ02DSA,NJ,
201,748,1,CLEC,7142,"TELEPORT COMMUNICATIONS AMERICA, LLC - NJ",224,JERSEYCITY,NWRKNJ02DSA,NJ,
201,748,2,CLEC,637C,"ONVOY, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,748,3,CLEC,7142,"TELEPORT COMMUNICATIONS AMERICA, LLC - NJ",224,JERSEYCITY,NWRKNJ02DSA,NJ,
201,748,4,CLEC,7142,"TELEPORT COMMUNICATIONS AMERICA, LLC - NJ",224,JERSEYCITY,NWRKNJ02DSA,NJ,
201,748,5,CLEC,7142,"TELEPORT COMMUNICATIONS AMERICA, LLC - NJ",224,JERSEYCITY,NWRKNJ02DSA,NJ,
201,748,6,CLEC,7142,"TELEPORT COMMUNICATIONS AMERICA, LLC - NJ",224,JERSEYCITY,NWRKNJ02DSA,NJ,
201,748,7,CLEC,7142,"TELEPORT COMMUNICATIONS AMERICA, LLC - NJ",224,JERSEYCITY,NWRKNJ02DSA,NJ,
201,748,8,CLEC,7142,"TELEPORT COMMUNICATIONS AMERICA, LLC - NJ",224,JERSEYCITY,NWRKNJ02DSA,NJ,
201,748,9,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,JERSEYCITY,RCPKNJ02GT1,NJ,
201,761,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,761,0,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,761,1,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,761,2,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,761,3,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,761,4,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,761,5,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,761,6,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,761,7,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,761,8,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,761,9,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,JERSEYCITY,WAYNNJAWCMH,NJ,
201,763,,CLEC,4967,"WARWICK VALLEY TELEPHONE COMPANY",224,JERSEYCITY,VERNNJABW00,NJ,
201,763,0,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJ10DS6,NJ,
201,763,1,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJ10DS6,NJ,
201,763,2,CLEC,4967,"WARWICK VALLEY TELEPHONE COMPANY",224,JERSEYCITY,VERNNJABW00,NJ,
201,763,3,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJ10DS6,NJ,
201,763,4,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJ10DS6,NJ,
201,763,5,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJ10DS6,NJ,
201,763,6,IPES,318J,"COMCAST IP PHONE, LLC",224,JERSEYCITY,NBWKNJNBX3Z,NJ,
201,763,7,IPES,318J,"COMCAST IP PHONE, LLC",224,JERSEYCITY,NBWKNJNBX3Z,NJ,
201,763,8,CLEC,637C,"ONVOY, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,763,9,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJMD7MD,NJ,
201,780,,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,780,0,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,780,1,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,JERSEYCITY,WAYNNJAWCMH,NJ,
201,780,2,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,780,3,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,780,4,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,780,5,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,780,6,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,JERSEYCITY,WAYNNJAWCMH,NJ,
201,780,7,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,780,8,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,JERSEYCITY,WAYNNJAWCMH,NJ,
201,780,9,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,JERSEYCITY,WAYNNJAWCMH,NJ,
201,792,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,793,,CLEC,7134,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC - NJ",224,JERSEYCITY,NWRKNJ41DS0,NJ,
201,793,0,CLEC,7134,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC - NJ",224,JERSEYCITY,NWRKNJ41DS0,NJ,
201,793,1,CLEC,7134,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC - NJ",224,JERSEYCITY,NWRKNJ41DS0,NJ,
201,793,2,CLEC,7134,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC - NJ",224,JERSEYCITY,NWRKNJ41DS0,NJ,
201,793,3,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,793,4,CLEC,7134,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC - NJ",224,JERSEYCITY,NWRKNJ41DS0,NJ,
201,793,5,CLEC,7134,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC - NJ",224,JERSEYCITY,NWRKNJ41DS0,NJ,
201,793,6,CLEC,7134,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC - NJ",224,JERSEYCITY,NWRKNJ41DS0,NJ,
201,793,7,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,793,8,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,793,9,CLEC,7134,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC - NJ",224,JERSEYCITY,NWRKNJ41DS0,NJ,
201,795,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,798,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
